STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/26/1929,0,0,0,,32.8,15,16.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/27/1929,0,0,0,,33.9,15,20.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/28/1929,0,0,0,,33.3,18.3,22.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/29/1929,0,0,0,,33.9,19.4,22.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",9/30/1929,0,0,0,,34.4,20.6,23.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/1/1929,0,0,0,,30,17.8,20.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/2/1929,0,0,0,,29.4,13.3,15.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/3/1929,0,0,0,,27.2,10,16.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/4/1929,0,0,0,,30.6,16.1,19.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/5/1929,3,0,0,,28.9,16.7,19.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/6/1929,0,0,0,,26.7,10,13.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/7/1929,0,0,0,,29.4,10.6,13.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/8/1929,0,0,0,,29.4,12.8,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/9/1929,0,0,0,,27.2,13.9,16.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/10/1929,0,0,0,,31.7,15.6,20.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/11/1929,0,0,0,,32.2,17.8,20.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/12/1929,0,0,0,,32.2,15.6,20
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/13/1929,0,0,0,,31.7,16.7,20.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/14/1929,0,0,0,,29.4,17.8,20
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/15/1929,0,0,0,,30,17.2,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/16/1929,0,0,0,,31.7,20,18.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/17/1929,0,0,0,,22.2,15,17.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/18/1929,0,0,0,,32.2,15,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/19/1929,0,0,0,,27.8,16.7,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/20/1929,0,0,0,,26.7,13.9,20
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/21/1929,0,0,0,,24.4,11.7,16.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/22/1929,0,0,0,,23.3,5,7.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/23/1929,0,0,0,,18.9,6.7,10.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/24/1929,0,0,0,,20,3.9,8.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/25/1929,0,0,0,,23.9,1.7,6.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/26/1929,0,0,0,,22.8,6.7,11.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/27/1929,2.5,0,0,,20.6,10,13.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/28/1929,20.3,0,0,,27.8,12.2,18.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/29/1929,0,0,0,,29.4,16.1,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/30/1929,0,0,0,,28.3,17.2,22.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",10/31/1929,0,0,0,,23.9,15,16.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/1/1929,0.3,0,0,,18.3,14.4,15.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/2/1929,3,0,0,,19.4,13.3,15
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/3/1929,0,0,0,,22.8,13.9,15.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/4/1929,0,0,0,,18.3,7.8,9.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/5/1929,0,0,0,,18.9,9.4,15
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/6/1929,0,0,0,,21.1,5.6,8.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/7/1929,0,0,0,,23.3,7.2,10
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/8/1929,1.5,0,0,,20.6,8.9,12.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/9/1929,11.9,0,0,,22.8,11.1,20.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/10/1929,42.2,0,0,,21.7,13.9,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/11/1929,13.5,0,0,,21.7,16.7,19.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/12/1929,23.4,0,0,,26.1,18.3,21.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/13/1929,58.4,0,0,,8.3,5.6,6.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/14/1929,0.5,0,0,,12.2,2.8,4.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/15/1929,0,0,0,,13.9,2.8,5.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/16/1929,0,0,0,,14.4,0,1.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/17/1929,0,0,0,,15,0.6,2.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/18/1929,0,0,0,,21.1,0,1.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/19/1929,0,0,0,,17.2,0,6.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/20/1929,0,0,0,,8.9,5.6,8.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/21/1929,0,0,0,,7.2,4.4,4.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/22/1929,24.4,0,0,,2.2,-1.1,0
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/23/1929,0,0,0,,8.3,-1.1,0
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/24/1929,0,0,0,,7.8,-1.1,1.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/25/1929,1.3,0,0,,6.7,1.1,4.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/26/1929,7.6,0,0,,15,3.3,6.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/27/1929,0,0,0,,24.4,1.1,3.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/28/1929,0,0,0,,24.4,2.2,4.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/29/1929,0,0,0,,9.4,4.4,8.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",11/30/1929,0,0,0,,7.2,-3.9,-2.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/1/1929,0,0,0,,10.6,-3.9,4.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/2/1929,10.9,0,0,,4.4,-1.1,0
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/3/1929,0,0,0,,8.9,-6.7,-5.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/4/1929,0,0,0,,18.9,-6.7,-1.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/5/1929,0,0,0,,19.4,-2.2,3.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/6/1929,0,0,0,,22.2,2.2,12.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/7/1929,12.7,0,0,,18.3,11.7,16.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/8/1929,0,0,0,,23.3,3.3,5.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/9/1929,0,0,0,,24.4,4.4,13.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/10/1929,0,0,0,,22.8,12.8,18.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/11/1929,0,0,0,,25.6,17.2,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/12/1929,0,0,0,,24.4,17.8,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/13/1929,0,0,0,,24.4,16.1,17.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/14/1929,0,0,0,,20.6,15.6,
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/15/1929,1.3,0,0,,21.1,15.6,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/16/1929,53.3,0,0,,21.1,15,16.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/17/1929,0.3,0,0,,21.1,15,16.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/18/1929,1.3,0,0,,0.6,-0.6,0.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/19/1929,0,0,0,,0.6,-8.9,-7.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/20/1929,0,0,0,,0,-8.3,-3.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/21/1929,,,,,-2.8,-4.4,-2.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/22/1929,,,254,,-3.9,-6.7,-4.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/23/1929,0,0,0,,7.8,-15,-13.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/24/1929,0,0,0,,11.7,-15,-4.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/25/1929,0,0,0,,18.9,-5.6,-2.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/26/1929,0,0,0,,21.1,-2.8,5.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/27/1929,0,0,0,,20,4.4,13.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/28/1929,4.1,0,0,,17.8,6.1,7.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/29/1929,0,0,0,,18.3,0.6,2.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/30/1929,0,0,0,,21.1,1.7,4.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",12/31/1929,0,0,0,,23.9,3.3,11.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/1/1930,0,0,0,,21.1,12.8,17.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/2/1930,16.3,0,0,,16.7,7.8,7.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/3/1930,0,0,0,,12.2,3.9,5
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/4/1930,0,0,0,,15.6,-2.2,0
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/5/1930,0,0,0,,18.3,-1.1,7.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/6/1930,0,0,0,,21.1,7.2,12.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/7/1930,2.3,0,0,,20.6,11.7,18.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/8/1930,63.5,0,0,,8.3,3.9,5
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/9/1930,9.7,0,0,,4.4,2.2,3.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/10/1930,12.7,0,0,,4.4,-2.2,-1.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/11/1930,5.1,0,0,,15.6,-2.2,4.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/12/1930,13.5,0,0,,18.3,3.3,10
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/13/1930,15.2,0,0,,19.4,8.9,14.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/14/1930,0,0,0,,16.7,13.3,15
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/15/1930,0,0,0,,8.3,2.2,3.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/16/1930,0,0,0,,3.3,-7.2,-6.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/17/1930,0,0,0,,3.3,-7.2,-1.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/18/1930,5.1,51,,,-5,-18.9,-17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/19/1930,0,0,0,,3.9,-17.8,-8.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/20/1930,0,0,0,,6.7,-9.4,2.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/21/1930,48.3,0,0,,2.8,0.6,2.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/22/1930,0,0,0,,-4.4,-12.2,-10.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/23/1930,0,0,0,,6.7,-11.1,-8.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/24/1930,0,0,0,,9.4,-10.6,-6.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/25/1930,0,0,0,,13.3,-7.8,-3.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/26/1930,0,0,0,,15.6,-5,7.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/27/1930,12.7,0,0,,18.3,6.1,13.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/28/1930,0,0,0,,7.2,5.6,6.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/29/1930,18.3,0,0,,8.9,1.7,2.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/30/1930,0,0,0,,13.3,-3.9,-2.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",1/31/1930,0,0,0,,17.2,-3.3,0
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/1/1930,0,0,0,,13.9,-1.1,6.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/2/1930,0,0,0,,16.7,5.6,8.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/3/1930,20.8,0,0,,17.8,7.2,13.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/4/1930,41.1,0,0,,15,11.7,13.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/5/1930,0.3,0,0,,15,6.7,7.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/6/1930,0,0,0,,21.7,0,2.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/7/1930,0,0,0,,25,1.1,5.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/8/1930,0,0,0,,23.9,3.9,8.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/9/1930,0,0,0,,23.9,8.3,11.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/10/1930,0,0,0,,10.6,8.3,9.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/11/1930,0.8,0,0,,20,5.6,8.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/12/1930,0,0,0,,25.6,7.2,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/13/1930,0,0,0,,26.7,16.7,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/14/1930,0,0,0,,21.1,9.4,12.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/15/1930,6.4,0,0,,15.6,7.8,8.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/16/1930,0,0,0,,16.7,-1.1,2.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/17/1930,0,0,0,,20,0.6,4.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/18/1930,0,0,0,,23.3,3.3,6.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/19/1930,0,0,0,,22.8,6.7,6.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/20/1930,0,0,0,,22.8,5.6,10
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/21/1930,0,0,0,,23.3,8.9,16.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/22/1930,0.8,0,0,,28.3,15,17.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/23/1930,0,0,0,,23.9,15.6,18.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/24/1930,0,0,0,,25.6,17.2,19.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/25/1930,0,0,0,,22.8,18.3,19.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/26/1930,1.3,0,0,,20,4.4,10
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/27/1930,1.5,0,0,,12.8,8.3,10.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",2/28/1930,22.4,0,0,,15,6.1,7.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/1/1930,0,0,0,,20,5.6,11.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/2/1930,0,0,0,,11.7,0.6,2.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/3/1930,0,0,0,,8.9,-2.2,-0.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/4/1930,0,0,0,,11.7,-2.8,1.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/5/1930,0,0,0,,23.3,0.6,8.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/6/1930,0,0,0,,25,7.2,19.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/7/1930,0,0,0,,19.4,11.7,12.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/8/1930,0,0,0,,18.3,3.3,4.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/9/1930,0,0,0,,22.2,1.7,5.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/10/1930,0,0,0,,20,4.4,13.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/11/1930,2.8,0,0,,21.7,4.4,8.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/12/1930,0,0,0,,25.6,4.4,6.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/13/1930,0,0,0,,18.3,5.6,11.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/14/1930,0,0,0,,23.9,10,13.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/15/1930,0.8,0,0,,23.9,12.8,16.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/16/1930,0,0,0,,20,12.8,15
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/17/1930,0,0,0,,20.6,13.9,17.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/18/1930,12.4,0,0,,21.1,16.1,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/19/1930,0.5,0,0,,17.8,2.8,4.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/20/1930,0,0,0,,24.4,3.3,7.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/21/1930,0,0,0,,20,6.1,16.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/22/1930,20.3,0,0,,20,8.9,11.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/23/1930,0,0,0,,24.4,9.4,11.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/24/1930,0,0,0,,18.9,11.1,13.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/25/1930,0,0,0,,14.4,4.4,6.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/26/1930,0,0,0,,12.8,1.7,5
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/27/1930,3.8,0,0,,4.4,3.3,4.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/28/1930,29.7,0,0,,13.9,-0.6,4.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/29/1930,0,0,0,,16.1,-0.6,5
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/30/1930,0,0,0,,21.1,2.8,6.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",3/31/1930,0,0,0,,15.6,3.9,11.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/1/1930,0,0,0,,23.9,10,15.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/2/1930,3.3,0,0,,29.4,14.4,20
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/3/1930,0,0,0,,28.3,17.2,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/4/1930,0,0,0,,28.3,13.3,16.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/5/1930,0,0,0,,28.9,11.1,16.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/6/1930,0,0,0,,29.4,10,15
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/7/1930,0,0,0,,33.3,10,17.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/8/1930,0,0,0,,32.8,13.3,16.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/9/1930,0,0,0,,30.6,12.2,14.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/10/1930,0,0,0,,30.6,12.2,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/11/1930,0,0,0,,28.9,14.4,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/12/1930,0,0,0,,28.3,13.9,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/13/1930,0,0,0,,27.2,13.9,16.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/14/1930,0,0,0,,28.3,15,17.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/15/1930,0,0,0,,27.2,16.1,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/16/1930,0,0,0,,27.8,17.8,20
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/17/1930,0,0,0,,30,15,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/18/1930,0,0,0,,28.9,12.8,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/19/1930,0,0,0,,30.6,11.7,16.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/20/1930,0,0,0,,30.6,11.7,16.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/21/1930,0,0,0,,31.1,13.3,15
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/22/1930,0,0,0,,31.7,12.8,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/23/1930,0,0,0,,31.7,15,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/24/1930,0,0,0,,26.7,13.9,15.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/25/1930,0,0,0,,27.8,12.8,15
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/26/1930,0,0,0,,28.3,13.9,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/27/1930,0.3,0,0,,30,16.1,19.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/28/1930,0,0,0,,28.3,15.6,20
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/29/1930,0,0,0,,27.8,15,17.8
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",4/30/1930,0,0,0,,31.1,16.1,20
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/1/1930,0,0,0,,30,17.8,22.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/2/1930,0,0,0,,26.7,18.3,20.6
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/3/1930,0,0,0,,27.8,18.3,21.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/4/1930,0,0,0,,28.9,19.4,21.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/5/1930,0,0,0,,27.8,19.4,22.2
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/6/1930,0,0,0,,28.9,20.6,23.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/7/1930,9.7,0,0,,30.6,15,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/8/1930,0,0,0,,30,17.2,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/9/1930,0.5,0,0,,30.6,22.2,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/10/1930,0,0,0,,25,22.8,25
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/11/1930,45.7,0,0,,28.9,17.2,19.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/12/1930,0,0,0,,22.8,18.3,21.1
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/13/1930,11.7,0,0,,30,19.4,21.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/14/1930,5.6,0,0,,31.7,17.2,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/15/1930,0,0,0,,31.1,16.7,21.7
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/16/1930,0,0,0,,31.1,20,24.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/17/1930,53.3,0,0,,25.6,17.8,23.3
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/18/1930,18,0,0,,21.7,17.8,19.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/19/1930,16.3,0,0,,26.7,17.2,18.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/20/1930,0,0,0,,30.6,15.6,19.4
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/21/1930,0,0,0,,31.7,17.2,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/22/1930,0,0,0,,32.8,20,23.9
USW00093987,"LUFKIN ANGELINA CO AIRPORT, TX US",5/23/1930,1.3,0,0,,26.1,17.8,17.8
