pond,cycle,mean_t,sd_t,B,markov_memory,time_memory,mean_duration
6,19,2.4655172413793105,2.8875475813365843,0.07883901165671954,0,0.1060592932243108,2.452991452991453
6,20,2.282258064516129,2.7924418427348465,0.1005347680736239,0,0.20656515122213723,2.272
6,21,2.796747967479675,3.2465854688350273,0.07443532714118596,0,0.07536922765666886,2.782258064516129
6,22,4.666666666666667,13.959510182248584,0.4989130937046329,0,-0.06344997343695567,4.6
7,1,5.111111111111111,8.991960070638086,0.2751775772463793,0,-0.023024268823895456,5.036363636363636
7,2,3.761904761904762,4.471097010635461,0.08614017928382926,0,-0.10391661111178759,4.651162790697675
7,3,3.7049180327868854,7.174826971885993,0.31893292881485485,0,-0.02276418449126904,3.661290322580645
7,4,8.181818181818182,13.456688018650416,0.24377236524386342,0,-0.19872888669112815,8.088888888888889
7,5,6.5576923076923075,12.77008370009338,0.32142298161457244,0,-0.1255494537256489,6.452830188679245
7,6,4.769230769230769,5.450725386571865,0.06668273395225476,0,-0.23378535782134882,4.69811320754717
7,7,6,8.871454373590765,0.1930849734972789,0,-0.14512428937745053,5.923076923076923
7,8,4.3125,6.913312012250236,0.23168141506485979,0,-0.10748471351916845,4.428571428571429
7,9,4.521739130434782,5.31972902582571,0.08108443605371007,0,-0.0372536939478865,4.446808510638298
7,10,4.4,6.9244601340572505,0.2229210138207978,0,-0.1682588115151764,4.339285714285714
7,11,2.923076923076923,2.7174648819470297,-0.036452533858849764,0,-0.022518359948087808,3.5303030303030303
7,12,3.740740740740741,5.006355150584162,0.14468966907046463,0,0.0451759446737965,3.690909090909091
7,13,3.8805970149253732,6.673153786355788,0.2646032509211242,0,0.0010359747303418717,3.838235294117647
7,14,3.4310344827586206,4.070053531979161,0.08519018147301112,0,-0.17032526426258865,3.389830508474576
7,15,3.945945945945946,7.18615848353366,0.2910691826611965,0,-0.08039894823285637,3.9066666666666667
7,16,3.116883116883117,3.8898451666318423,0.11031711498893247,0,-0.03324315928679705,3.141025641025641
7,17,8.333333333333334,18.82761712662191,0.38637395288360127,0,0.30584778136938,8.117647058823529
7,18,3.8813559322033897,6.278273279423889,0.235925671822484,0,-0.1377109219774028,3.8333333333333335
7,19,4.6909090909090905,8.399454848431638,0.28330348756593254,0,0.08550320708613317,4.625
7,20,7,10.23067283548187,0.18749545454946956,0,-0.2964843157169005,6.828571428571428
7,21,3.2916666666666665,3.4394512006137705,0.021955422094965208,0,-0.11260715673559947,3.2783505154639174
7,22,4.819672131147541,6.19545047251425,0.12489904932237027,0,-0.21405996412402842,4.758064516129032
8,1,3.816901408450704,6.4394095983913875,0.25569702285657886,0,0.2840949894704153,3.7777777777777777
8,2,3.608108108108108,5.138673053938714,0.17498607973318042,0,0.1415962268211206,3.5733333333333333
8,3,5.1525423728813555,9.637952206524089,0.30326300513901006,0,-0.06032351221588908,5.083333333333333
8,4,3.049382716049383,4.574115309455756,0.20000432718749778,0,0.15103482865951706,3.024390243902439
8,5,2.8266666666666667,3.239842060436986,0.06810760725099667,0,0.024723549234071697,2.8026315789473686
8,6,2.730769230769231,2.5414643336157523,-0.03590601494445767,0,0.07912718087891102,2.721518987341772
8,7,6.371428571428571,16.712245799528727,0.4479710232401496,0,-0.04568457664141338,6.222222222222222
8,8,2.441860465116279,2.3394551963213734,-0.021417801301182898,0,0.0028550016905513945,2.4482758620689653
8,9,4.214285714285714,8.20019946230164,0.3210695966299927,0,-0.08195775618475447,4.169014084507042
8,10,3.6555555555555554,6.21553167134985,0.2593408463473632,0,0.267108088035321,3.6263736263736264
8,11,3.2205882352941178,4.156798381343881,0.12690268176244915,0,0.2486262308373839,3.1884057971014492
8,12,3.442857142857143,3.8283296175297505,0.053013694651971345,0,0.2210164025049736,3.4225352112676055
8,13,3.71875,5.702877998021478,0.21059290373575995,0,-0.0780760441801352,3.6769230769230767
8,14,3.4714285714285715,7.994058352557816,0.3944559713087868,0,0.033171950793922676,3.436619718309859
8,15,3.9661016949152543,9.948082646133747,0.42991962766877545,0,-0.03884788109296776,3.9166666666666665
8,16,5.317073170731708,7.360159727853207,0.16116186974442645,0,-0.0854749209199297,5.238095238095238
8,17,5.34375,8.844934307456771,0.24675891235501987,0,-0.09805516587244867,5.7272727272727275
8,18,4.9423076923076925,5.8892173371888354,0.08742163659341673,0,-0.17874732275845576,4.867924528301887
8,19,3.2203389830508473,5.1697655406389815,0.23234830413421462,0,0.05306963768023256,3.183333333333333
8,20,7.230769230769231,9.713115637354235,0.14650397036485083,0,0.03026912389316712,7.777777777777778
8,21,3.9558823529411766,4.780038791853496,0.09434110327373954,0,-0.002839562713253517,3.9130434782608696
8,22,5.345454545454546,10.481408906245985,0.3245086669550815,0,-0.09786259822731118,5.267857142857143
