pond,cycle,mean_t,sd_t,B,markov_memory,time_memory
4,1,3.619565217391304,6.754473310258666,0.3021878205398869,0,-0.10268487125446715
4,2,3.4545454545454546,7.879543039781555,0.3904149493319133,0,-0.043627670700732105
4,3,3.237623762376238,4.690732383863921,0.18327993781873514,0,-0.02258920937767178
4,4,3.3404255319148937,5.454707331749343,0.24039225246605259,0,-0.044050932689498216
4,5,4.785714285714286,7.14451928712883,0.1977165817427004,0,-0.10848768573173213
4,6,3.4177215189873418,3.8617373363277063,0.06099571769901129,0,-0.12291131302307048
4,7,2.536363636363636,2.379874612097822,-0.03183104974922397,0,-0.06583810687832246
4,8,3.4942528735632186,5.715896973737471,0.24121693316698553,0,-0.0694912619452808
4,9,2.9702970297029703,4.330024123592279,0.18625579140111526,0,-0.11365292607965528
4,10,3.150537634408602,4.795709669021522,0.2070376080420698,0,-0.09488903173081134
4,11,4.049180327868853,6.604105363353406,0.2398250745861134,0,-0.08412684491442605
4,12,2.879120879120879,4.250059254057955,0.19229958414948728,0,-0.10658984573395071
4,13,2.425675675675676,5.1825074909833155,0.3623508733844347,0,-0.054409230384833245
4,14,3.397590361445783,3.929065423029063,0.07253992506505809,0,-0.10942278751412562
4,15,2.5952380952380953,3.0781255891950123,0.08511484911180482,0,0.01281888549768037
4,16,2.6869565217391305,3.245415707136475,0.09413758339017651,0,-0.10583780147535654
4,17,2.1910828025477707,2.7459381610162725,0.112386672562952,0,0.06738902065260946
4,18,2.5357142857142856,3.3313378840658143,0.13560874785631044,0,-0.015539835324133134
4,19,2.2051282051282053,2.044919952646581,-0.03769563226914239,0,-0.12087421968530683
4,20,4.48051948051948,6.783514051322068,0.20445558549629714,0,-0.12403541216401893
4,21,2.6835443037974684,3.539318722642524,0.13752101166440606,0,-0.11025223510981505
4,22,5.264150943396227,8.389899933840383,0.2289246626182752,0,-0.15614881687323723
5,1,3.3972602739726026,3.9851799277217825,0.07963757750645149,0,-0.040269394177983704
5,2,3.411111111111111,6.2222768412084655,0.29181485724557243,0,-0.06448773220775117
5,3,6.137931034482759,8.55120767549003,0.1642898667277778,0,0.12377308107079125
5,4,2.712871287128713,3.761214255166452,0.16192911897578738,0,0.3645175739421341
5,5,4.161290322580645,6.82376163841745,0.24237220955256128,0,-0.0960279095541059
5,6,3.25,3.849190182394339,0.08440261029776362,0,-0.09020768569118971
5,7,2.2153846153846155,2.7925277243448,0.11524624829822167,0,0.38964335963785407
5,8,2.3118279569892475,2.9999220809578717,0.12954188714696338,0,0.013698990388431465
5,9,2.5670103092783507,2.8900231274119497,0.05919201739938517,0,-0.18481279572104506
5,10,2.247311827956989,3.5620460472895004,0.22631317394553313,0,0.1925997961862449
5,11,1.9310344827586208,1.8159058438368534,-0.03072604015190575,0,-0.11919935405943097
5,12,2.1031746031746033,2.886740348779197,0.15702987989761005,0,-0.06560811891900128
5,13,2.28125,2.958317889754599,0.12922208548505137,0,0.1328851602445225
5,14,2.205607476635514,3.8429998054708814,0.2707056769381057,0,0.5285780807851659
5,15,2.2113821138211383,2.8808355815412625,0.13146599532259018,0,0.005436091795275337
5,16,3.0454545454545454,7.447763053673047,0.41953847488919993,0,0.0594413064795087
5,17,2.5118110236220472,3.221618792865503,0.12380159729212531,0,-0.046602783390056836
5,18,3.009433962264151,5.056811122057943,0.2538203511536196,0,-0.0666704144984874
5,19,2.1095890410958904,3.832930431408455,0.2900018078672445,0,-0.04870488978059007
5,20,2.256198347107438,3.210734406175205,0.17460175607512493,0,0.2846202573623125
5,21,2.8181818181818183,5.401633830613971,0.3142956147454026,0,0.20884110106089304
5,22,4.742424242424242,8.679437426045194,0.2933283981662366,0,-0.0976837813241869
6,1,2.732673267326733,5.654893613692323,0.348399051574603,0,-0.054623336701680986
6,2,2.3523809523809525,3.9927360784230896,0.2585224382905155,0,-0.02377066457444692
6,3,2.3043478260869565,3.019129961403016,0.13426976947208794,0,0.011796549200907757
6,4,4.3428571428571425,8.942466207000955,0.3462173214017363,0,0.04721872125733341
6,5,3.396551724137931,5.785461679775856,0.26017278025532653,0,-0.049108026195033606
6,6,3.011111111111111,3.357013267385645,0.054317745024349974,0,-0.15436751775156043
6,7,1.9078014184397163,1.7764358748422486,-0.03565610278062344,0,-0.05024560952900761
6,8,2.146788990825688,2.035907696706141,-0.02650952301898252,0,-0.07226298315366643
6,9,2.4215686274509802,3.032615687996952,0.11203271198871996,0,7.4046832085669e-4
6,10,2.2711864406779663,2.79395261769058,0.10320865251446698,0,-0.11269842670252254
6,11,1.875,1.5038466084839701,-0.10984617963541114,0,0.038140164163803926
6,12,1.934959349593496,2.41491213361648,0.11033723315172612,0,0.021535247779546813
6,13,2.402439024390244,4.631773667943079,0.31692738634170325,0,-0.07324570329770586
6,14,2.0483870967741935,2.1217221058532383,0.017585872579269413,0,-0.10346635595688901
6,15,2.0535714285714284,2.29311262443987,0.05510895039691049,0,9.792221528853225e-4
6,16,2.262295081967213,2.88857332364808,0.12158692328426032,0,-0.0472381583920863
6,17,2.347457627118644,3.5814744579657396,0.20813475565887385,0,0.011798677766843443
6,18,2.638095238095238,4.818082545361735,0.2923733004466761,0,-0.05091204359287595
6,19,2.028368794326241,2.3902876766834917,0.08190699700955625,0,0.016110441197332955
6,20,1.7911392405063291,2.07211943397128,0.07273139521338037,0,0.019444366203794982
6,21,2.2337662337662336,2.9545405574776757,0.13892284182729192,0,0.08803967327887981
6,22,3.876923076923077,12.797103788928782,0.5349745915471741,0,-0.04762519982271121
7,1,4,7.961303469983823,0.33117657117591554,0,-0.091415313225058
7,2,3.109375,4.320924311390088,0.16305524994570192,0,-0.07716627479111039
7,3,2.935064935064935,4.0175197321680365,0.1556909910359859,0,-0.08586190103118976
7,4,7.0588235294117645,12.492256425011268,0.2779096043935057,0,-0.17349401023876754
7,5,5.08955223880597,11.124272319794992,0.37219596518871784,0,-0.08773071159679835
7,6,3.1,3.827283797397677,0.1049883069134385,0,-0.1921827854433783
7,7,3.9310344827586206,5.422053954592243,0.15941466626995066,0,0.12435464122463266
7,8,3.338709677419355,5.920078500772997,0.27880201746419236,0,-0.10023227947439378
7,9,3.0144927536231885,3.7278473271849073,0.10580222371046887,0,-0.057159069995705775
7,10,2.847058823529412,5.299384246245571,0.3010302044354551,0,-0.08239282875903478
7,11,2.5730337078651684,3.8254163185481533,0.19573218600021064,0,-0.04733480049367321
7,12,3.1076923076923078,4.228338462546033,0.15275919498594426,0,0.07274443182039207
7,13,3.0952380952380953,5.349516468677496,0.2669442144679876,0,-0.09673215717722534
7,14,2.2613636363636362,2.9380356178126994,0.1301442625137004,0,-0.10387822113274926
7,15,3.5609756097560976,6.676099920428537,0.30429826384374203,0,-0.07307219392236079
7,16,2.3689320388349513,2.7079776524048778,0.06678188783916075,0,-0.03077542119882662
7,17,6.7073170731707314,17.121979883236378,0.4370528777713436,0,0.33057534953180834
7,18,2.8987341772151898,5.331558045980846,0.2955938626224049,0,-0.0770390162025143
7,19,3.3947368421052633,7.084403427941167,0.3520963066390518,0,-0.08417343642948029
7,20,4.666666666666667,8.135518832051627,0.270957811518373,0,-0.18936341659951653
7,21,2.393939393939394,2.8223686001978616,0.08213265143469103,0,-0.1364224594650214
7,22,3.5,5.328938952685213,0.20715274649497536,0,-0.1370386084005091
8,1,3.044943820224719,5.842458449612144,0.3147730399108823,0,0.3285217326251215
8,2,3,4.807664335582962,0.23152434042849926,0,0.18914328978581393
8,3,4.222222222222222,8.809761267124358,0.3520215513357863,0,-0.018198882411763307
8,4,2.627659574468085,3.953993605362992,0.20151989092335432,0,0.01373350991051634
8,5,2.185567010309278,2.8479886795597245,0.13160114043909302,0,0.1267046206805243
8,6,1.7317073170731707,1.6549635761021178,-0.02266052515634292,0,0.24981136465294065
8,7,4.288461538461538,13.855467581444247,0.5272841389402643,0,-0.003710360134743624
8,8,2.0388349514563107,2.090699902026842,0.012559513943025475,0,-0.04763460646183978
8,9,3.3908045977011496,7.288660070559242,0.36498603571793314,0,-0.0630024324974768
8,10,2.5307692307692307,4.80501750279296,0.3100210454072695,0,-0.022518703452775415
8,11,2.2346938775510203,2.9595242735854543,0.13954562071595777,0,-0.06561795036772496
8,12,2.2110091743119265,2.624928198296355,0.08559230446799185,0,0.10079724293394163
8,13,2.8674698795180724,4.818083528362373,0.2538026275172615,0,-0.07409049292919151
8,14,2.793103448275862,7.172521743682108,0.4394524388635783,0,-0.009972783236178786
8,15,3.4411764705882355,9.069190674518945,0.449868028543977,0,-0.025818431626131896
8,16,4.037037037037037,4.60501352286529,0.06572242107255993,0,-0.1452579523595609
8,17,3.314814814814815,6.589941088504894,0.33066198760056037,0,0.011381845670460891
8,18,4.283333333333333,5.648133535016548,0.13742181490154606,0,-0.11466293577494223
8,19,2.6027397260273974,4.6479975557802105,0.2820758428090406,0,0.03153217361608595
8,20,4.947368421052632,7.162014545299662,0.18288678542917927,0,-0.20158858526373266
8,21,3.164705882352941,4.259015811930558,0.14740718667030184,0,0.022023995587372936
8,22,3.92,8.35004450546482,0.36104551238520544,0,-0.10339721524482896
